ID_AMBITO_UNIVOCO;DESCRIZIONE;AMBITO_DISC;ID_ATTIVITA_FORMATIVA;CLASSE;
50195;Formazione Modellistico-Applicativa;2;B;2035;
10709;Attività Formative Affini o Integrative;1;C;2035;
10567;A Scelta dello Studente;1;D;2035;
10568;Per la Prova Finale;1;E;2035;
10772;Per la Conoscenza di almeno una Lingua Straniera;2;E;2035;
10570;Ulteriori Conoscenze Linguistiche;1;F;2035;
10889;Abilità Informatiche e Telematiche;2;F;2035;
10890;Tirocini Formativi e di Orientamento;3;F;2035;
10891;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2035;
10968;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2035;
50199;Formazione Interdisciplinare;1;A;2036;
50201;Discipline Linguistiche;2;A;2036;
50205;Discipline Storico-Politiche;1;B;2036;
50202;Discipline Economiche-Politiche;2;B;2036;
50203;Discipline Sociologiche;3;B;2036;
50204;Discipline Politologiche;4;B;2036;
50200;Discipline Giuridiche;5;B;2036;
10711;Attività Formative Affini o Integrative;1;C;2036;
10572;A Scelta dello Studente;1;D;2036;
10573;Per la Prova Finale;1;E;2036;
10773;Per la Conoscenza di almeno una Lingua Straniera;2;E;2036;
10575;Ulteriori Conoscenze Linguistiche;1;F;2036;
10892;Abilità Informatiche e Telematiche;2;F;2036;
10893;Tirocini Formativi e di Orientamento;3;F;2036;
10894;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2036;
10969;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2036;
50206;Istituzioni di Economia e Politica Economica;1;A;2037;
50210;Discipline Storico-Antropologiche;2;A;2037;
50211;Discipline Giuridico-Politiche;3;A;2037;
50213;Discipline Linguistiche;4;A;2037;
50212;Cooperazione e Sviluppo;1;B;2037;
50209;Geografia e Organizzazione del Territorio;2;B;2037;
50207;Sociologia e Sistemi Sociali e Politici;3;B;2037;
50208;Discipline Antropologiche;4;B;2037;
10713;Attività Formative Affini o Integrative;1;C;2037;
10577;A Scelta dello Studente;1;D;2037;
10578;Per la Prova Finale;1;E;2037;
10774;Per la Conoscenza di almeno una Lingua Straniera;2;E;2037;
10580;Ulteriori Conoscenze Linguistiche;1;F;2037;
10895;Abilità Informatiche e Telematiche;2;F;2037;
10896;Tirocini Formativi e di Orientamento;3;F;2037;
10897;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2037;
10970;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2037;
50216;Discipline Matematiche e Fisiche;1;A;2038;
50215;Discipline Biologiche;2;A;2038;
50214;Discipline Chimiche;3;A;2038;
50217;Discipline della Sanità Animale;1;B;2038;
50218;Discipline del Sistema Agro-Zootecnico;2;B;2038;
50220;Discipline delle Produzioni Animali;3;B;2038;
50219;Discipline Economiche, Statistiche, Giuridiche e Informatiche;4;B;2038;
10715;Attività Formative Affini o Integrative;1;C;2038;
10582;A Scelta dello Studente;1;D;2038;
10583;Per la Prova Finale;1;E;2038;
10775;Per la Conoscenza di almeno una Lingua Straniera;2;E;2038;
10585;Ulteriori Conoscenze Linguistiche;1;F;2038;
10898;Abilità Informatiche e Telematiche;2;F;2038;
10899;Tirocini Formativi e di Orientamento;3;F;2038;
10900;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2038;
10971;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2038;
50225;Discipline Sociologiche;1;A;2039;
50224;Discipline Giuridiche;2;A;2039;
50221;Discipline Psicologiche;3;A;2039;
50228;Discipline Politico-Economiche-Statistiche;4;A;2039;
50229;Discipline Storico-Antropologiche-Filosofico-Pedagogiche;5;A;2039;
50230;Discipline del Servizio Sociale;1;B;2039;
50227;Discipline Sociologiche;2;B;2039;
50222;Discipline Giuridiche;3;B;2039;
50226;Discipline Psicologiche;4;B;2039;
50223;Discipline Mediche;5;B;2039;
10717;Attività Formative Affini o Integrative;1;C;2039;
10587;A Scelta dello Studente;1;D;2039;
10588;Per la Prova Finale;1;E;2039;
10776;Per la Conoscenza di almeno una Lingua Straniera;2;E;2039;
10590;Ulteriori Conoscenze Linguistiche;1;F;2039;
10901;Abilità Informatiche e Telematiche;2;F;2039;
10902;Tirocini Formativi e di Orientamento;3;F;2039;
10903;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2039;
10972;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2039;
50239;Discipline Sociologiche;1;A;2040;
50240;Discipline Sociologiche;1;B;2040;
50243;Discipline Economico-Statistiche;2;B;2040;
50241;Discipline Giuridico-Politologiche;3;B;2040;
50242;Discipline Antropologiche, Storico-Geografiche e Psico-Pedagogiche;4;B;2040;
10719;Attività Formative Affini o Integrative;1;C;2040;
10592;A Scelta dello Studente;1;D;2040;
10593;Per la Prova Finale;1;E;2040;
10777;Per la Conoscenza di almeno una Lingua Straniera;2;E;2040;
10595;Ulteriori Conoscenze Linguistiche;1;F;2040;
10904;Abilità Informatiche e Telematiche;2;F;2040;
10905;Tirocini Formativi e di Orientamento;3;F;2040;
10906;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2040;
10973;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2040;
50249;Informatico;1;A;2041;
50245;Matematico;2;A;2041;
50244;Statistico - Probabilistico;3;A;2041;
50250;Statistico, Statistico Applicato, Demografico;1;B;2041;
50251;Economico-Aziendale;2;B;2041;
50248;Sociologico, Psicologico;3;B;2041;
50246;Bio-Sperimentale;4;B;2041;
50247;Informatico-Matematico Applicato;5;B;2041;
10721;Attività Formative Affini o Integrative;1;C;2041;
10597;A Scelta dello Studente;1;D;2041;
10598;Per la Prova Finale;1;E;2041;
10778;Per la Conoscenza di almeno una Lingua Straniera;2;E;2041;
10600;Ulteriori Conoscenze Linguistiche;1;F;2041;
10907;Abilità Informatiche e Telematiche;2;F;2041;
10908;Tirocini Formativi e di Orientamento;3;F;2041;
10909;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2041;
10974;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2041;
50252;Metodologia e Fonti della Ricerca Storica;1;A;2042;
50258;Discipline Geografiche;2;A;2042;
50259;Discipline Letterarie e Storico-Artistiche;3;A;2042;
50257;Antropologia, Diritto, Economia e Sociologia;4;A;2042;
50253;Storia Antica e Medievale;1;B;2042;
50256;Storia Moderna e Contemporanea;2;B;2042;
50254;Discipline Filosofiche, Pedagogiche, Psicologiche e Storico-Religiose;3;B;2042;
50255;Discipline Storiche, Politiche, Economiche e Socio-Antropologiche;4;B;2042;
10723;Attività Formative Affini o Integrative;1;C;2042;
10602;A Scelta dello Studente;1;D;2042;
10603;Per la Prova Finale;1;E;2042;
10779;Per la Conoscenza di almeno una Lingua Straniera;2;E;2042;
10605;Ulteriori Conoscenze Linguistiche;1;F;2042;
10910;Abilità Informatiche e Telematiche;2;F;2042;
10911;Tirocini Formativi e di Orientamento;3;F;2042;
10912;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2042;
10975;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2042;
50262;Formazione Scientifica di Base;1;A;2044;
50261;Beni Culturali;2;A;2044;
50260;Scienze e Tecnologie per la Conservazione e il Restauro;1;B;2044;
50263;Discipline delle Scienze della Terra e della Natura;2;B;2044;
50264;Formazione Multidisciplinare;3;B;2044;
10725;Attività Formative Affini o Integrative;1;C;2044;
10607;A Scelta dello Studente;1;D;2044;
10608;Per la Prova Finale;1;E;2044;
10780;Per la Conoscenza di almeno una Lingua Straniera;2;E;2044;
10610;Ulteriori Conoscenze Linguistiche;1;F;2044;
10913;Abilità Informatiche e Telematiche;2;F;2044;
10914;Tirocini Formativi e di Orientamento;3;F;2044;
10915;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2044;
10976;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2044;
10303;Scienze Propedeutiche;1;A;2046;
10304;Scienze Biomediche;2;A;2046;
10305;Primo Soccorso;3;A;2046;
10306;Corsi Differenziati, art. 10 comma 3, D.M. 270/2004;1;B;2046;
10307;Scienze Infermieristiche;2;B;2046;
10308;Scienze Ostetriche;3;B;2046;
10309;Scienze Infermieristiche Pediatriche;4;B;2046;
10310;Scienze Umane e Psicopedagogiche;5;B;2046;
10311;Scienze Medico-Chirurgiche;6;B;2046;
10312;Prevenzione Servizi Sanitari e Radioprotezione;7;B;2046;
10313;Interdisciplinari e Cliniche;8;B;2046;
10314;Management Sanitario;9;B;2046;
10315;Scienze Interdisciplinari;10;B;2046;
10316;Laboratorio Professionale;11;B;2046;
10317;Tirocinio Differenziato per Specifico Profilo;12;B;2046;
10727;Attività Formative Affini o Integrative;1;C;2046;
10612;A Scelta dello Studente;1;D;2046;
10613;Per la Prova Finale;1;E;2046;
10781;Per la Conoscenza di almeno una Lingua Straniera;2;E;2046;
10615;Altre Attività quali l'Informatica, Attività Seminariali ecc.;1;F;2046;
10916;Laboratori Professionali dello Specifico SSD;2;F;2046;
10917;Tirocini Formativi e di Orientamento;3;F;2046;
10918;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2046;
10977;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2046;
10318;Scienze Propedeutiche;1;A;2047;
10319;Scienze Biomediche;2;A;2047;
10320;Primo Soccorso;3;A;2047;
10321;Scienze Umane e Psicopedagogiche;1;B;2047;
10322;Scienze Medico Chirurgiche;2;B;2047;
10323;Scienze della Prevenzione dei Servizi Sanitari;3;B;2047;
10324;Scienze Interdisciplinari e Cliniche;4;B;2047;
10325;Management Sanitario;5;B;2047;
10326;Scienze Interdisciplinari;6;B;2047;
10327;Corsi Differenziati Art.10 Comma 3;7;B;2047;
10328;Scienze dell'Educazione Professionale Sanitaria;8;B;2047;
10329;Scienze della Fisioterapia;9;B;2047;
10330;Scienze della Logopedia;10;B;2047;
10331;Scienze dell'Ortottica e dell'Assistenza di Oftalmologia;11;B;2047;
10332;Scienze della Podologia;12;B;2047;
10333;Scienze della Riabilitazione Psichiatrica;13;B;2047;
10334;Scienze della Terapia della Neuro e Psicomotricità dell'Età Evolutiva;14;B;2047;
10335;Scienze della Terapia Occupazionale;15;B;2047;
10336;Tirocinio Differenziato per Specifico Profilo;16;B;2047;
10729;Attività Formative Affini o Integrative;1;C;2047;
10617;A Scelta dello Studente;1;D;2047;
10618;Per la Prova Finale;1;E;2047;
10782;Per la Conoscenza di almeno una Lingua Straniera;2;E;2047;
10620;Altre Attività quali l'Informatica, Attività Seminariali ecc.;1;F;2047;
10919;Abilità Informatiche e Telematiche;2;F;2047;
10920;Tirocini Formativi e di Orientamento;3;F;2047;
10921;Laboratori Professionali dello Specifico SSD;4;F;2047;
10978;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2047;
10337;Scienze Propedeutiche;1;A;2048;
10338;Scienze Biomediche;2;A;2048;
10339;Primo Soccorso;3;A;2048;
10340;Scienze e Tecniche Audiometriche;1;B;2048;
10341;Scienze e Tecniche di Laboratorio Biomedico;2;B;2048;
10342;Scienze e Tecniche di Radiologia Medica per Immagini e Radioterapia;3;B;2048;
10343;Scienze e Tecniche di Neurofisiopatologia;4;B;2048;
10344;Scienze e Tecniche Ortopediche;5;B;2048;
10345;Scienze e Tecniche della Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare;6;B;2048;
10346;Scienze dell'Igiene Dentale;7;B;2048;
10347;Scienze della Dietistica;8;B;2048;
10348;Scienze e Tecniche Audioprotesiche;9;B;2048;
10349;Scienze Medico-Chirurgiche;10;B;2048;
10350;Scienze della Prevenzione e dei Servizi Sanitari;11;B;2048;
10351;Scienze Interdisciplinari Cliniche;12;B;2048;
10352;Scienze Umane e Psicopedagogiche;13;B;2048;
10353;Scienze Interdisciplinari;14;B;2048;
10354;Scienze del Management Sanitario;15;B;2048;
10355;* Corsi Differenziati, art. 10 comma 3;16;B;2048;
10356;Tirocinio Differenziato per Specifico Profilo;17;B;2048;
10731;Attività Formative Affini o Integrative;1;C;2048;
10622;A Scelta dello Studente;1;D;2048;
10623;Per la Prova Finale;1;E;2048;
10783;Per la Conoscenza di almeno una Lingua Straniera;2;E;2048;
10625;Ulteriori Conoscenze Linguistiche;1;F;2048;
10922;Altre Attività quali l'Informatica, Attività Seminariali ecc.;2;F;2048;
10923;Tirocini Formativi e di Orientamento;3;F;2048;
10924;Laboratori Professionali dello Specifico SSD;4;F;2048;
10979;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2048;
10357;Scienze Propedeutiche;1;A;2049;
10358;Scienze Biomediche;2;A;2049;
10359;Primo Soccorso;3;A;2049;
10360;Scienze della Prevenzione nell'Ambiente e nei Luoghi di Lavoro;1;B;2049;
10361;Scienze dell'Assistenza Sanitaria;2;B;2049;
10362;Scienze Medico-Chirurgiche;3;B;2049;
10363;Scienze della Prevenzione e dei Servizi Sanitari;4;B;2049;
10364;Scienze Interdisciplinari Cliniche;5;B;2049;
10365;Scienze Umane e Psicopedagogiche;6;B;2049;
10366;Scienze del Management Sanitario;7;B;2049;
10367;Scienze Interdisciplinari;8;B;2049;
10368;Corsi Differenziati, Art. 10, Comma 3;9;B;2049;
10369;Tirocinio Differenziato Specifico Profilo;10;B;2049;
10733;Attività Formative Affini o Integrative;1;C;2049;
10627;A Scelta dello Studente;1;D;2049;
10628;Per la Prova Finale;1;E;2049;
10784;Per la Conoscenza di almeno una Lingua Straniera;2;E;2049;
10630;Altre Attività quali l'Informatica, Attività Seminariali ecc.;1;F;2049;
10925;Laboratori Professionali dello Specifico SSD;2;F;2049;
10926;Tirocini Formativi e di Orientamento;3;F;2049;
10927;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2049;
10980;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2049;
10370;Socio-Psico-Giuridico;1;A;2051;
10371;Statistico-Informatico;2;A;2051;
10372;Criminalità, Devianza, Controllo Sociale;1;B;2051;
10373;Giuridico;2;B;2051;
10374;Storico-Economico;3;B;2051;
10375;Politologico e Strategico;4;B;2051;
10376;Scienze Biologiche, Chimiche e Fisiche;5;B;2051;
10735;Attività Formative Affini o Integrative;1;C;2051;
10632;A Scelta dello Studente;1;D;2051;
10633;Per la Prova Finale;1;E;2051;
10785;Per la Conoscenza di almeno una Lingua Straniera;2;E;2051;
10635;Ulteriori Conoscenze Linguistiche;1;F;2051;
10928;Abilità Informatiche e Telematiche;2;F;2051;
10929;Tirocini Formativi e di Orientamento;3;F;2051;
10930;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2051;
10981;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2051;
10377;Scienze Matematiche di Base;1;A;2052;
10378;Scienze Fisiche Chimiche di Base;2;A;2052;
10379;Scienze Statistiche ed Economiche di Base;3;A;2052;
10380;Discipline Giuridiche di Base;4;A;2052;
10381;Scienze Storiche, Antropologiche, Psicologiche e Sociali di Base;5;A;2052;
10382;Discipline Giuridiche Applicate;1;B;2052;
10383;Scienze Geo-Politiche-Economiche e Territoriali;2;B;2052;
10384;Scienze Topografiche, Astronomiche e della Navigazione;3;B;2052;
10385;Scienze Politologiche e Strategiche;4;B;2052;
10386;Scienze Economiche, dell'Organizzazione e della Gestione Aziendale;5;B;2052;
10387;Scienze Fisiche e Naturali Applicate;6;B;2052;
10388;Scienze dell'Ingegneria dellinformazione;7;B;2052;
10389;Scienze dell'Ingegneria Industriale;8;B;2052;
10390;Scienze Sociologiche, Psicologiche e della Comunicazione;9;B;2052;
10391;Scienze Bancarie e degli Intermediari Finanziari;10;B;2052;
10392;Scienze Criminologiche e del Controllo Sociale;11;B;2052;
10393;Attività Motorie e Sportive;12;B;2052;
10394;Scienze dell'Ingegneria Civile e dellarchitettura;13;B;2052;
10395;Medicina Legale e Sanità Pubblica;14;B;2052;
10737;Attività Formative Affini o Integrative;1;C;2052;
10637;A Scelta dello Studente;1;D;2052;
10638;Per la Prova Finale;1;E;2052;
10786;Per la Conoscenza di almeno una Lingua Straniera;2;E;2052;
10640;Ulteriori Conoscenze Linguistiche;1;F;2052;
10931;Abilità Informatiche e Telematiche;2;F;2052;
10932;Tirocini Formativi e di Orientamento;3;F;2052;
10933;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;2052;
10982;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;2052;
20001;Costituzionalistico;1;A;3001;
20002;Filosofico-Giuridico;2;A;3001;
20003;Privatistico;3;A;3001;
20004;Storico-Giuridico;4;A;3001;
20005;Amministrativistico;1;B;3001;
20006;Commercialistico;2;B;3001;
20007;Comparatistico;3;B;3001;
20008;Comunitaristico;4;B;3001;
20010;Internazionalistico;5;B;3001;
20011;Laburistico;6;B;3001;
20012;Penalistico;7;B;3001;
20013;Processualcivilistico;8;B;3001;
20014;Processualpenalistico;9;B;3001;
20009;Economico e Pubblicistico;10;B;3001;
20020;Attività formative affini o integrative;1;C;3001;
20016;A Scelta dello Studente;1;D;3001;
20017;Per la Prova Finale;1;E;3001;
20018;Per la Lingua Straniera;2;E;3001;
20019;Altre (Art.10, Comma 5, Lettera D);1;F;3001;
20015;Attività Formative in Ambiti Disciplinari Affini o Integrativi a Quelli di Base e Caratterizzanti, Anche con Riguardo alle Culture di Contesto e alla Formazione Interdisciplinare;1;R;3001;
50308;Discipline Demoetnoantropologiche;1;B;3002;
50309;Discipline Sociologiche, Statistiche e Pedagogiche;2;B;3002;
50306;Discipline Storiche, Geografiche e Filosofiche;3;B;3002;
50307;Lingue e Civiltà;4;B;3002;
20869;Attività Formative Affini o Integrative;1;C;3002;
20470;A Scelta dello Studente;1;D;3002;
20471;Per la Prova Finale;1;E;3002;
20472;Ulteriori Conoscenze Linguistiche;1;F;3002;
21168;Abilità Informatiche e Telematiche;2;F;3002;
21169;Tirocini Formativi e di Orientamento;3;F;3002;
21170;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3002;
21468;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3002;
50345;Storia Antica e Medievale;1;B;3003;
50346;Lingue e Letterature Antiche e Medievali;2;B;3003;
50347;Archeologia e Antichità Classiche e Medievali;3;B;3003;
50348;Formazione Tecnica, Scientifica e Giuridica;4;B;3003;
50349;Archeologia e Antichità Orientali;5;B;3003;
20871;Attività Formative Affini o Integrative;1;C;3003;
20474;A Scelta dello Studente;1;D;3003;
20475;Per la Prova Finale;1;E;3003;
20476;Ulteriori Conoscenze Linguistiche;1;F;3003;
21171;Abilità Informatiche e Telematiche;2;F;3003;
21172;Tirocini Formativi e di Orientamento;3;F;3003;
21173;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3003;
21469;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3003;
50365;Architettura del Paesaggio;1;B;3004;
50366;Ecologia del Paesaggio e Ingegneria Naturalistica;2;B;3004;
20873;Attività Formative Affini o Integrative;1;C;3004;
20478;A Scelta dello Studente;1;D;3004;
20479;Per la Prova Finale;1;E;3004;
20480;Ulteriori Conoscenze Linguistiche;1;F;3004;
21174;Abilità Informatiche e Telematiche;2;F;3004;
21175;Tirocini Formativi e di Orientamento;3;F;3004;
21176;Altre Conoscenze Utili per l'Inserimento nel Mondo del Lavoro;4;F;3004;
21470;Per Stages e Tirocini Presso Imprese, Enti Pubblici o Privati, Ordini Professionali;1;S;3004;
50389;Progettazione Architettonica e Urbana;1;B;3005;
50392;Discipline Storiche per l'Architettura;2;B;3005;
50388;Analisi e Progettazione Strutturale dell'Architettura;3;B;3005;
50390;Discipline Estimative per l'Architettura e l'Urbanistica;4;B;3005;
50391;Progettazione Urbanistica e Pianificazione Territoriale;5;B;3005;
50393;Rappresentazione dell'Architettura e dell'Ambiente;6;B;3005;
50394;Teorie e Tecniche per il Restauro Architettonico;7;B;3005;
50395;Discipline Fisico-Tecniche ed Impiantistiche per l'Architettura;8;B;3005;
